Timeperiod,output_voltage,output_current,switch1_voltage,switch1_current,switch2_voltage,switch2_current,switch3_voltage,switch3_current,switch4_voltage,switch4_current,switch5_voltage,switch5_current,switch6_voltage,switch6_current,switch7_voltage,switch7_current,switch8_voltage,switch8_current,Activity
0.7875,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw3f
0.7875,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.79,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.79,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.7925,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.7925,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.795,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.795,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw3f
0.7975,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw3f
0.7975,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.7975,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.8,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.8,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.8025,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.8025,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.8025,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.805,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.805,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw3f
0.8075,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw3f
0.8075,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.81,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.81,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.8125,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.8125,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.815,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.815,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw3f
0.8175,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw3f
0.8175,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.82,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.82,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.8225,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.8225,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.825,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.825,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw3f
0.8275,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw3f
0.8275,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.83,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.83,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.83,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.8325,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.8325,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.835,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.835,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw3f
0.8375,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw3f
0.8375,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.8375,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.84,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.84,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.8425,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.8425,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.845,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.845,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw3f
0.8475,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw3f
0.8475,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.85,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.85,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.85,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.8525,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.8525,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.855,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.855,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw3f
0.8575,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw3f
0.8575,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.86,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.86,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.8625,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.8625,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.865,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.865,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw3f
0.8675,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw3f
0.8675,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.87,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.87,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.8725,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.8725,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.8725,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.875,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.875,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw3f
0.8775,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw3f
0.8775,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.88,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.88,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.8825,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.8825,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.885,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.885,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw3f
0.8875,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw3f
0.8875,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.89,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.89,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.8925,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.8925,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.895,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.895,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw3f
0.8975,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw3f
0.8975,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.9,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.9,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.9025,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.9025,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.9025,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.905,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.905,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw3f
0.9075,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw3f
0.9075,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.9075,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.91,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.91,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.9125,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.9125,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.915,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.915,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw3f
0.9175,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw3f
0.9175,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.92,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.92,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.9225,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.9225,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.925,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.925,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw3f
0.925,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw3f
0.9275,199.2027904,1.992027904,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,0.199302392,1.993023918,99.80069761,0,99.80069761,0,0.199302392,1.993023918,sw3f
0.9275,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.9275,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.93,99.6915721,0.996915721,0.099791373,0.997913725,99.90020863,0,99.90020863,0,0.099791373,0.997913725,0.099791373,0.997913725,-0.009053778,-0.99591554,99.90020863,0,100.0090538,0,sw3f
0.93,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.93,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.9325,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.9325,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.9325,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.935,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.935,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw3f
0.9375,-99.69066953,-0.996906695,-0.009959065,-0.995906496,0.09979047,0.997904699,100.0099591,0,99.90020953,0,99.90020953,0,0.09979047,0.997904699,0.09979047,0.997904699,99.90020953,0,sw3f
0.9375,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.94,-0.099799602,-0.000997996,0.100199,0,0.000199799,0.001997992,99.899801,0,99.9998002,0,2.00E-07,2.00E-06,0.000199799,0.001997992,99.9999998,0,99.9998002,0,sw3f
0.94,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.94,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
0.9425,0,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,1.00E-04,0.000999998,1.00E-04,0.000999998,99.9999,0,99.9999,0,sw3f
